Legacy_Customer_ID,Age,Employment_Type,Education_Level,Annual_Income($),Credit_Score,Region,Account_Type,Customer_Feedback,CLV_Score,Complaint_Count,Contact_Preference,Subscription_Tier,Target
nan,35,nan,Master,141156.73,637.3807972,Midwest,Savings,Billing setbacks caused frustration,47,1,App,Basic,0
nan,28,Salaried,Bachelor,76607.47,780.9128961,Northeast,Savings,Highly recommend this service without hesitation,24.6,2,Email,Basic,0
nan,42,Salaried,Associate,315218.2,701.3498137,Northeast,Savings,Billing problems caused frustration requiring immediate attention,52.1,1,Email,Basic,0
nan,50,Salaried,High School,55194.55,659.2967738,Northeast,Savings,Billing concerns caused frustration,40.4,1,Text,Basic,1
nan,50,Salaried,,126680,607.0361914,Southwest,Savings,Product standard transcended predictions,22.3,1,Email,Basic,0
nan,28,Unemployed,Bachelor,124236.78,700.2141945,Southwest,Savings,Technical support was delayed causing inconvenience,36.4,0,Phone,Premium,1
nan,35,Unemployed,nan,58482.21,740.2375429,Southwest,Savings,Billing setbacks caused frustration,17.2,1,Email,Basic,1
nan,42,Salaried,Master,134965.02,685.1154428,Southwest,Joint,Return process was problematic that needs resolution,37.2,1,Phone,Enterprise,1
nan,35,Freelancer,,25713.51,,Southwest,Savings,Delivery was held up by 3 days,20,0,Phone,Basic,0
nan,61,nan,Master,11083.74,692.5312116,West Coast,Checking,Loyalty program incentives are useful,35.3,1,Email,Basic,0
nan,42,Self-Employed,Master,47061.95,782.159601,West Coast,Joint,Highly recommend this service,46.8,0,Email,Premium,0
nan,50,Salaried,High School,244445.54,650.3509191,Southwest,Joint,Delivery was deferred by 3 days,37.7,0,App,Basic,0
nan,42,Self-Employed,,59044.19,687.9149485,Midwest,Checking,Technical support was unavailable,33.1,1,Text,Basic,1
nan,50,Salaried,,85728.29,780.537887,Midwest,Savings,Loyalty program incentives are useful,39.6,0,Text,Basic,0
nan,35,Self-Employed,PhD,83180.85,744.7088145,West Coast,Checking,Product grade beat anticipations,34,0,Email,Basic,0
nan,61,Self-Employed,Master,12089.02,728.9563907,West Coast,Checking,Loyalty program perks are worthwhile,58.7,1,Phone,Premium,1
nan,35,Salaried,High School,42056.57,687.5776932,Midwest,Checking,Website UI/UX needs improvement,37.6,2,App,Basic,0
ID_XXXX,42,nan,High School,104326.82,721.5252407,Midwest,Joint,Website UI/UX needs improvement,42.2,0,Email,Basic,1
nan,35,Self-Employed,Master,303891.76,693.1085466,Midwest,Savings,Loyalty program incentives are beneficial,29.5,1,Text,Basic,1
nan,42,Self-Employed,nan,15635.25,677.0306934,West Coast,Joint,Return process was problematic,17.7,0,Email,Basic,1
ID_XXXX,35,nan,Master,44912.47,665.9971262,West Coast,Savings,Website navigation needs improvement,26.6,0,Phone,Premium,0
nan,35,Salaried,Bachelor,8493.54,759.2047798,Midwest,Checking,Loyalty program advantages are profitable,8.9,1,Email,Enterprise,0
nan,,Salaried,High School,23593.34,716.9796934,West Coast,Joint,Website design needs improvement,40.9,1,Phone,Premium,1
nan,28,Unemployed,Bachelor,40189.92,,Southwest,Savings,Technical support was delayed affecting my schedule,48.6,3,Email,Basic,0
nan,50,Salaried,High School,66123.89,727.5836593,Midwest,Savings,Loyalty program incentives are useful,67.2,1,Email,Enterprise,1
nan,,Freelancer,Master,22278.61,742.0459414,Northeast,Checking,Billing difficulties caused frustration,38.9,0,Email,Premium,1
nan,28,Salaried,Associate,21947.37,707.2640605,Midwest,Joint,Website navigation needs improvement,34.7,0,Email,Premium,1
nan,50,Salaried,Master,127866.55,695.9171274,West Coast,Joint,Website layout needs improvement,36,0,Email,Premium,0
ID_XXXX,35,Self-Employed,Associate,279411.93,679.2359835,Northeast,Joint,Loyalty program incentives are advantageous,43,2,Email,Premium,0
nan,28,Salaried,Master,33234.14,649.3015433,Northeast,Joint,Return process was confusing,46.7,1,App,Premium,1
nan,42,Freelancer,Associate,99001.75,663.8983415,Midwest,Joint,Return process was convoluted,14,0,Email,Basic,0
nan,,Freelancer,Associate,25373.73,701.7291139,Southwest,Joint,Loyalty program incentives are useful,21.4,2,Text,Basic,0
nan,28,nan,Bachelor,223586.23,639.8480258,Southwest,Joint,Delivery was held up by 3 days,9.5,1,Email,Premium,0
nan,42,Freelancer,,94987.21,650.8857048,West Coast,Checking,Delivery was deferred by 3 days,14.1,0,Email,Basic,1
nan,42,Salaried,nan,137947.57,772.1069946,Northeast,Savings,Delivery was held up by 3 days,28.8,3,Email,Basic,1
nan,61,Unemployed,Bachelor,4302.15,731.2089742,Southwest,Checking,Loyalty program incentives are useful,44.6,0,App,Basic,0
nan,28,Freelancer,Bachelor,77567.82,697.4081636,West Coast,Savings,Billing difficulties caused frustration,49.8,0,Text,Basic,0
nan,50,Freelancer,Master,63746.2,833.5787229,Northeast,Savings,Loyalty program incentives are beneficial,7.5,0,Email,Basic,1
nan,50,Unemployed,PhD,29471.22,637.5875141,West Coast,Savings,Technical support was delayed affecting my schedule,16.1,2,Email,Premium,1
nan,50,Self-Employed,Bachelor,25873.51,768.7805638,Southwest,Joint,Highly recommend this service to colleagues,38.1,1,Phone,Premium,0
nan,,Self-Employed,nan,73742.57,714.4266959,West Coast,Joint,Technical support was unavailable,18.9,0,Email,Basic,0
ID_XXXX,61,Freelancer,High School,104195.44,759.2523511,West Coast,Savings,Product standard transcended forecasts,11.1,0,App,Basic,1
nan,28,Salaried,,2867.51,725.4476859,Southwest,Savings,Delivery was late by 3 days affecting my schedule,22,0,Phone,Basic,1
nan,42,Salaried,Bachelor,71225.36,626.3877469,Southwest,Joint,Product excellence surpassed forecasts,9.8,0,Text,Basic,1
nan,35,Freelancer,Associate,15885.09,724.7730234,West Coast,Joint,Delivery was held up by 3 days,11.4,0,Email,Premium,1
nan,35,Salaried,Associate,12855.8,,Southwest,Savings,Product grade beat anticipations,19.6,1,Email,Premium,0
nan,42,Salaried,Associate,82945.3,610.4007351,Midwest,Savings,Technical support was unavailable,25.1,0,App,Basic,0
nan,35,Salaried,Associate,31647.67,817.2024147,Midwest,Checking,Product grade surpassed hopes,30.2,1,Email,Basic,1
nan,42,Freelancer,Master,49418.28,735.5603797,Midwest,Joint,Highly recommend this service,9.3,1,Email,Premium,1
nan,,Salaried,Bachelor,37934.25,753.599387,Northeast,Joint,Loyalty program advantages are worthwhile,32.4,1,Phone,Basic,1
nan,28,Freelancer,nan,88831.8,661.7235305,Midwest,Savings,Loyalty program incentives are beneficial,,1,Email,Basic,1
nan,,Salaried,Master,53983.86,754.5308761,Midwest,Checking,Billing problems caused frustration requiring immediate attention,20.5,0,Text,Premium,0
nan,42,Self-Employed,High School,281291.44,774.475223,Midwest,Joint,Product standard transcended predictions,10.1,0,App,Enterprise,0
nan,50,Self-Employed,High School,36928.71,732.6784114,Southwest,Checking,Website layout needs improvement,69.5,1,Email,Basic,1
nan,61,Freelancer,,114594.27,719.5314221,Southwest,Checking,Competitive pricing compared to others,70.6,0,Email,Basic,1
ID_XXXX,35,Salaried,Master,25283.51,675.3205938,Southwest,Joint,Highly recommend this service to colleagues,13.5,0,Email,Basic,1
nan,42,nan,High School,60418.71,709.1896541,Southwest,Savings,Technical support was ignoring,30,0,Email,Premium,1
ID_XXXX,42,nan,High School,68359.94,694.3985243,Southwest,Checking,Technical support was negligent,23,0,Email,Basic,1
nan,35,Unemployed,nan,33927.67,748.5997819,Midwest,Savings,Product caliber outdid anticipations,15.2,1,Email,Basic,0
nan,,nan,Bachelor,54250.69,677.5062037,Midwest,Joint,Return process was problematic,27,3,Email,Premium,0
nan,61,Self-Employed,High School,27837.73,748.2325361,Southwest,Checking,Loyalty program privileges are worthwhile,3.7,1,Phone,Premium,0
nan,28,Self-Employed,,511.6,678.0507219,West Coast,Savings,Website layout needs improvement,5.5,3,Phone,Basic,0
nan,28,Freelancer,PhD,20646.31,706.8823723,Southwest,Checking,Loyalty program privileges are profitable,,0,App,Premium,0
ID_XXXX,42,Freelancer,PhD,102355.87,,Midwest,Checking,Delivery was postponed by 3 days,3,0,Email,Enterprise,0
nan,28,Unemployed,High School,125279.1,684.810164,Midwest,Checking,Loyalty program incentives are advantageous,25,1,Phone,Basic,0
nan,50,Freelancer,Associate,27946.8,752.5268244,Southwest,Joint,Return process was convoluted,12.3,0,Phone,Premium,0
nan,28,nan,Master,44567.31,747.6497079,Northeast,Savings,Product excellence surpassed forecasts,25.3,2,Email,Basic,0
nan,42,Salaried,Master,3236.94,706.4524663,West Coast,Checking,Highly recommend this service without hesitation,23.7,2,Phone,Basic,0
nan,28,Unemployed,Master,22999.27,778.0891601,Southwest,Savings,Product caliber surpassed hopes,48.9,0,Email,Basic,0
nan,35,Freelancer,Bachelor,128399.75,723.8892171,Midwest,Joint,Billing problems caused frustration requiring immediate attention,25.4,1,Email,Premium,1
nan,50,Freelancer,nan,79166.41,775.1138263,West Coast,Checking,Technical support was delayed affecting my schedule,38.1,1,Email,Basic,0
nan,42,Salaried,Associate,19582.54,809.6732462,Northeast,Checking,Highly recommend this service without hesitation,8.6,1,Email,Basic,0
nan,,Freelancer,High School,25300.61,707.9349489,West Coast,Checking,Billing challenges caused frustration,29.9,1,Email,Enterprise,0
nan,61,nan,Master,144260.97,,Southwest,Savings,Loyalty program privileges are worthwhile,26.6,0,Email,Premium,1
nan,35,Salaried,Bachelor,19937.92,688.1216037,Midwest,Savings,Loyalty program incentives are useful,26.9,3,Email,Basic,0
nan,28,Freelancer,PhD,34569.71,668.3592795,Midwest,Checking,Highly recommend this service to colleagues,26.4,1,Email,Premium,1
nan,61,Salaried,High School,92795.54,710.2270171,Midwest,Savings,Technical support was unavailable,49.5,0,Email,Basic,0
nan,,nan,,69998.51,651.869986,West Coast,Savings,Billing difficulties caused frustration,34.4,0,Email,Basic,0
nan,61,Self-Employed,High School,52512.91,673.119611,Southwest,Checking,Billing problems caused frustration requiring immediate attention,31.3,0,Phone,Basic,0
nan,28,Salaried,Bachelor,195499.94,749.57163,Southwest,Checking,Competitive pricing compared to others,21.2,0,Email,Basic,0
nan,,Salaried,High School,21087.67,694.3175492,West Coast,Checking,Return process was convoluted,36.7,0,App,Enterprise,1
nan,35,Freelancer,Bachelor,114966.73,755.5257044,West Coast,Joint,Technical support was negligent,48.3,1,Email,Basic,1
nan,50,Salaried,Master,14725.36,734.9705969,Northeast,Checking,Delivery was late by 3 days,32,0,Email,Basic,1
nan,,Freelancer,Associate,81295.69,812.5577031,Midwest,Checking,Billing concerns caused frustration,21.8,0,Email,Premium,0
nan,35,nan,High School,173827.47,746.2168643,West Coast,Checking,Website UI/UX needs improvement,34.7,0,Phone,Premium,0
nan,,Unemployed,Bachelor,52046.19,775.7109035,Midwest,Checking,Technical support was unavailable,22.7,1,Phone,Basic,1
nan,35,Salaried,Master,109515.87,740.0942332,Northeast,Checking,Loyalty program perks are worthwhile,41.7,1,App,Premium,0
nan,,nan,,145943.82,735.5696751,Southwest,Checking,Product excellence surpassed forecasts,25.3,1,Email,Basic,0
nan,35,Freelancer,High School,12428.11,778.2366521,Midwest,Checking,Loyalty program advantages are profitable,14.4,0,Email,Basic,0
ID_XXXX,,Salaried,High School,104004.89,753.4398733,West Coast,Checking,Highly recommend this service,65.5,3,Text,Basic,0
ID_XXXX,28,Salaried,nan,214518.19,730.5031806,West Coast,Joint,Technical support was delayed affecting my schedule,51,1,Phone,Basic,1
nan,50,Salaried,Associate,73006.18,730.2827333,Northeast,Savings,Delivery was held up by 3 days,45.2,2,Email,Premium,1
nan,42,Unemployed,High School,17505.33,746.9114656,Midwest,Joint,Technical support was negligent,27.4,0,Text,Premium,1
nan,42,Salaried,Master,11539.08,686.431324,Southwest,Joint,Delivery was deferred by 3 days,25.1,0,Phone,Premium,0
ID_XXXX,35,Salaried,Bachelor,25563.54,684.3100267,Southwest,Checking,Technical support was delayed affecting my schedule,47.2,2,Email,Basic,0
nan,50,Freelancer,High School,9288.1,791.2702966,West Coast,Checking,Product grade surpassed hopes,10.3,3,Email,Basic,0
nan,28,Self-Employed,nan,61225.56,813.2206832,Northeast,Checking,Website UI/UX needs improvement,32.3,0,Email,Premium,0
nan,42,Freelancer,Bachelor,6141.52,673.5558771,West Coast,Checking,Website user experience needs improvement,23.9,1,Phone,Basic,0
nan,35,Freelancer,Bachelor,21491.04,686.5502784,West Coast,Savings,Return process was convoluted,18.6,0,Email,Basic,1
nan,,Salaried,Associate,49270.98,777.126141,West Coast,Savings,Delivery was held up by 3 days,,2,Email,Basic,1
ID_XXXX,28,Unemployed,PhD,54594.82,746.6759997,West Coast,Joint,Delivery was pushed back by 3 days,55.7,0,Email,Basic,0
nan,28,Salaried,High School,70832.69,753.8214053,Northeast,Savings,Delivery was late by 3 days affecting my schedule,43.2,1,Text,Basic,1
nan,35,Self-Employed,High School,103943.67,764.8300647,West Coast,Joint,Delivery was deferred by 3 days,16.6,0,Email,Basic,1
nan,42,Freelancer,High School,4112.33,707.9633919,Midwest,Checking,Loyalty program privileges are worthwhile,7.7,1,Phone,Basic,0
nan,35,Salaried,Master,7144.83,736.4984962,West Coast,Joint,Billing concerns caused frustration,5.4,1,Phone,Basic,1
nan,42,nan,Bachelor,5337.13,732.6096075,West Coast,Joint,Highly recommend this service to colleagues,35.4,0,Phone,Basic,0
nan,61,Self-Employed,Bachelor,46764.75,677.07542,Southwest,Savings,Loyalty program incentives are useful,74,2,Phone,Basic,0
nan,50,Salaried,High School,3633.65,735.7545472,Southwest,Joint,Highly recommend this service,30,1,Phone,Basic,0
nan,42,nan,Bachelor,116512.99,781.8855348,Northeast,Checking,Return process was overly complex,10.1,1,Email,Basic,1
nan,28,Self-Employed,Master,21446.79,703.2933381,Northeast,Checking,Technical support was delayed causing inconvenience,35.5,2,Email,Premium,0
nan,50,Freelancer,Associate,238031.53,727.6284624,Midwest,Checking,Technical support was delayed affecting my schedule,21.1,0,Email,Basic,0
ID_XXXX,28,Self-Employed,Master,56637.02,730.3354458,West Coast,Checking,Excellent customer service experience,22,0,Phone,Premium,0
ID_XXXX,50,Unemployed,Associate,50250.2,705.7667725,Southwest,Savings,Product standard transcended predictions,35.3,1,Email,Premium,0
nan,35,Salaried,Master,128909.24,753.8450619,Midwest,Joint,Excellent customer service experience,7.7,1,Email,Premium,1
nan,42,Salaried,High School,106148.83,685.9967184,Midwest,Joint,Delivery was pushed back by 3 days,58.3,2,Phone,Premium,1
ID_XXXX,35,Self-Employed,Bachelor,79452.25,786.6322759,Northeast,Joint,Return process was confusing,31.5,1,Email,Premium,0
nan,61,Salaried,nan,232528.34,751.3102781,Southwest,Joint,Technical support was delayed affecting my schedule,32.4,2,Phone,Premium,0
nan,28,Freelancer,nan,46633.56,673.16157,West Coast,Checking,Return process was difficult,17,1,Text,Premium,0
ID_XXXX,42,Salaried,High School,140507.8,804.9004842,Northeast,Savings,Website navigation needs improvement,7.7,1,Phone,Basic,0
nan,28,Salaried,Associate,40645.79,728.4050731,Midwest,Joint,Loyalty program incentives are beneficial,27.3,0,Email,Premium,0
nan,50,Salaried,High School,154895.08,683.8526241,Midwest,Joint,Highly recommend this service without hesitation,20,1,Phone,Premium,0
ID_XXXX,,Freelancer,PhD,25533.61,775.2277262,Southwest,Savings,Delivery was deferred by 3 days,43.8,0,Email,Basic,0
nan,42,Unemployed,,29023.98,744.733576,Southwest,Joint,Return process was convoluted,10,0,Email,Premium,1
nan,42,Salaried,,96287.88,631.4020148,West Coast,Savings,Product caliber surpassed hopes,52.1,1,Phone,Premium,1
nan,,Self-Employed,High School,20328.84,693.7169841,Southwest,Joint,Billing setbacks caused frustration,4.7,0,Email,Basic,0
nan,42,Salaried,nan,22122.69,733.9548669,Southwest,Savings,Loyalty program privileges are worthwhile,33.2,0,Phone,Basic,0
nan,42,Freelancer,Bachelor,30958.79,612.0216661,Northeast,Joint,Product caliber transcended forecasts,11.1,0,Phone,Basic,1
nan,42,Salaried,High School,96567.84,724.2535043,Northeast,Checking,Billing setbacks caused frustration,7,1,Email,Premium,0
ID_XXXX,50,Self-Employed,,187146.84,727.8989686,West Coast,Joint,Product caliber outdid anticipations,29.7,0,Email,Basic,1
nan,28,Freelancer,High School,95421.06,660.8254059,Northeast,Checking,Website user experience needs improvement,,0,Email,Premium,1
nan,61,nan,,149530.42,,West Coast,Savings,Product caliber transcended forecasts,75.6,1,Email,Basic,0
nan,42,Salaried,nan,66665.44,720.373192,Northeast,Checking,Website user experience needs improvement,22.9,1,Text,Basic,0
nan,28,Freelancer,PhD,6070.15,660.4352947,Midwest,Joint,Return process was convoluted,36.6,1,Email,Premium,1
nan,50,Self-Employed,Associate,8999.69,765.9780273,Northeast,Checking,Loyalty program incentives are beneficial,15.4,3,Phone,Basic,0
ID_XXXX,35,nan,Master,68706.83,761.8926897,West Coast,Checking,Product caliber transcended predictions,31.5,0,Text,Premium,0
nan,28,Salaried,,33762.07,705.5131457,Northeast,Joint,Loyalty program perks are worthwhile,25.9,0,Phone,Enterprise,1
nan,50,Salaried,High School,21181.14,,Southwest,Savings,Technical support was delayed causing inconvenience,5.9,0,Email,Basic,0
nan,61,Unemployed,nan,53366.46,756.3131969,Midwest,Checking,Billing challenges caused frustration,43.2,1,Phone,Enterprise,0
